GEOID,DischargeVolume,DischargeCount
250092525021,0.0,0.0
250092525022,0.0,0.0
250092525023,0.0,0.0
250092525024,0.0,0.0
250092526011,0.0,0.0
250092526012,0.0,0.0
250092526013,2.5687,2.0
250092526014,2.5687,2.0
250092526021,0.0,0.0
250092526022,0.0,0.0
250092526023,0.0,0.0
250092526031,0.0,0.0
250092531001,0.0,0.0
250092531002,27.1037,12.0
250092531003,0.0,0.0
250092531004,0.0,0.0
250092531005,23.52,7.0
250092532011,2.5687,2.0
250092532012,0.0,0.0
250092532021,0.0,0.0
250092532022,0.0,0.0
250092532023,0.0,0.0
250092532024,0.0,0.0
250092532031,0.0,0.0
250092532032,0.0,0.0
250092532033,0.0,0.0
250092532041,0.0,0.0
250092532042,0.0,0.0
250092532043,0.0,0.0
250092532051,0.0,0.0
250092532052,0.0,0.0
250092541001,0.0,0.0
250092541002,0.0,0.0
250092541003,0.0,0.0
250092541004,0.0,0.0
250092541005,0.0,0.0
250092542001,0.0,0.0
250092542002,0.0,0.0
250092542003,0.0,0.0
250092543011,0.0,0.0
250092543012,0.0,0.0
250092543021,0.0,0.0
250092543022,0.0,0.0
250092543023,0.0,0.0
250092544011,0.0,0.0
250092544021,0.0,0.0
250092544022,0.0,0.0
250092544023,0.0,0.0
250092544024,0.0,0.0
250092544031,0.0,0.0
250092544032,0.0,0.0
250092601001,11.070805,86.0
250092601002,12.65338,104.0
250092601003,11.184826,89.0
250092602001,9.821902,80.0
250092602002,14.021536999999999,89.0
250092603011,6.382299,47.0
250092603012,10.620498999999999,49.0
250092603013,4.2382,2.0
250092603021,0.0,0.0
250092603022,0.0,0.0
250092604011,0.0,0.0
250092604012,0.0,0.0
250092604013,0.0,0.0
250092604014,0.0,0.0
250092604021,0.0,0.0
250092604022,0.0,0.0
250092604023,0.0,0.0
250092605001,0.0,0.0
250092605002,0.0,0.0
250092605003,0.0,0.0
250092606001,0.0,0.0
250092606002,1.34273,19.0
250092606003,5.435420000000001,52.0
250092607001,8.981968,61.0
250092607002,1.34273,19.0
250092608001,10.470716,66.0
250092608002,12.390722,78.0
250092609001,0.0,0.0
250092609002,2.831478,24.0
250092609003,1.488748,5.0
250092609004,1.374727,2.0
250092610001,14.135558,92.0
250092610002,12.65338,104.0
250092610003,12.390722,78.0
250092611011,10.620498999999999,49.0
250092611012,7.003123,31.0
250092611013,8.437835,11.0
250092611021,1.374727,2.0
250092611022,0.0,0.0
250092621001,0.0,0.0
250092621002,0.0,0.0
250092621003,0.0,0.0
250092631001,0.0,0.0
250092631002,0.0,0.0
250092631003,0.0,0.0
250092641001,0.0,0.0
250092641002,0.0,0.0
250092641003,0.0,0.0
250092651011,0.0,0.0
250092651012,0.0,0.0
250092651013,0.0,0.0
250092651014,0.0,0.0
250092651021,0.0,0.0
250092651022,0.0,0.0
250092661001,0.0,0.0
250092661002,0.0,0.0
250092661003,0.0,0.0
250092661004,0.0,0.0
250092661005,0.0,0.0
250092662001,0.0,0.0
250092662002,0.0,0.0
250092662003,0.0,0.0
250092663001,0.0,0.0
250092663002,0.0,0.0
250092664001,0.0,0.0
250092664002,0.0,0.0
250092664003,0.0,0.0
250092664004,0.0,0.0
250092671021,0.0,0.0
250092671022,0.0,0.0
250092671023,0.0,0.0
250092671024,0.0,0.0
250092681001,0.0,0.0
250092681002,0.0,0.0
250092682001,0.0,0.0
250092682002,0.0,0.0
250092682003,0.0,0.0
250092682004,0.0,0.0
250092683001,0.0,0.0
250092683002,0.0,0.0
250092683003,0.0,0.0
250092683004,0.0,0.0
250092684001,0.0,0.0
250092684002,0.0,0.0
250092684003,0.0,0.0
250092691001,0.0,0.0
250092691002,0.0,0.0
250092691003,0.0,0.0
250092691004,0.0,0.0
250092691005,0.0,0.0
250092701001,0.0,0.0
250092701002,0.0,0.0
250099901000,0.0,0.0
250110401001,0.0,0.0
250110401002,0.0,0.0
250110401003,0.0,0.0
250110401004,0.0,0.0
250110402001,0.0,0.0
250110402002,0.0,0.0
250110402003,0.0,0.0
250110403001,0.0,0.0
250110403002,0.0,0.0
250110404001,0.0,0.0
250110404002,0.0,0.0
250110404003,0.0,0.0
250110405011,0.0,0.0
250110405012,0.0,0.0
250110405013,0.0,0.0
250110405014,0.0,0.0
250110405021,0.0,0.0
250110405022,0.0,0.0
250110405023,0.0,0.0
250110406001,0.0,0.0
250110406002,0.0,0.0
250110406003,0.0,0.0
250110407011,0.34304,38.0
250110407012,0.298068,28.0
250110407013,0.298068,28.0
250110407014,0.298068,28.0
250110407021,0.0,0.0
250110407022,0.044972,10.0
250110407023,0.0,0.0
250110407024,0.0,0.0
250110408001,0.0,0.0
250110408002,0.0,0.0
250110408003,0.0,0.0
250110408004,0.0,0.0
250110409001,0.044972,10.0
250110409002,0.0,0.0
250110409003,0.0,0.0
250110409004,0.0,0.0
250110410001,0.0,0.0
250110410002,0.0,0.0
250110410003,0.0,0.0
250110411001,0.0,0.0
250110411002,0.298068,28.0
250110411003,0.34304,38.0
250110411004,0.044972,10.0
250110412001,0.0,0.0
250110412002,0.0,0.0
250110412003,0.0,0.0
250110414001,0.0,0.0
250110414002,0.0,0.0
250110415011,0.0,0.0
250110415012,0.0,0.0
250110415013,0.0,0.0
250110415021,0.0,0.0
250110415022,0.0,0.0
250110415023,0.0,0.0
250110415024,0.0,0.0
250138001011,0.0,0.0
250138001012,5.33,38.0
250138001013,0.641,6.0
250138001021,5.33,38.0
250138001022,5.33,38.0
250138001023,5.33,38.0
250138002011,0.0,0.0
250138002012,0.0,0.0
250138002013,0.0,0.0
250138002014,0.0,0.0
250138002015,0.0,0.0
250138002021,5.33,38.0
250138003001,0.0,0.0
250138003002,0.0,0.0
250138003003,0.0,0.0
250138003004,0.0,0.0
250138004001,0.0,0.0
250138004002,0.0,0.0
250138004003,0.0,0.0
250138004004,0.0,0.0
250138004005,0.0,0.0
250138005001,0.0,0.0
250138005002,0.0,0.0
250138005003,0.0,0.0
250138006001,0.0,0.0
250138006002,0.0,0.0
250138006003,13.736,52.0
250138007001,13.736,52.0
250138007002,13.736,52.0
250138008001,93.11786599999999,49.0
250138008002,192.640866,122.0
250138009001,0.0,0.0
250138009002,0.371866,3.0
250138009003,91.040866,67.0
250138011011,206.883866,174.0
250138011021,196.711,162.0
250138011022,210.14767,175.0
250138012001,91.040866,67.0
250138012002,0.0,0.0
250138012003,110.817866,107.0
250138013001,0.0,0.0
250138013002,0.0,0.0
250138013003,0.0,0.0
250138013004,0.0,0.0
250138014011,0.0,0.0
250138014012,0.0,0.0
250138014021,0.0,0.0
250138014022,0.0,0.0
250138015011,0.0,0.0
250138015012,0.0,0.0
250138015013,0.0,0.0
250138015014,0.0,0.0
250138015021,0.0,0.0
250138015022,0.0,0.0
250138015023,0.0,0.0
250138015031,0.0,0.0
250138015032,0.0,0.0
250138015033,0.0,0.0
250138016011,0.0,0.0
250138016012,0.0,0.0
250138016013,0.0,0.0
250138016014,0.0,0.0
250138016021,0.0,0.0
250138016022,0.0,0.0
250138016023,0.0,0.0
250138016031,0.0,0.0
250138016032,0.0,0.0
250138016041,0.0,0.0
250138016042,0.0,0.0
250138016051,0.0,0.0
250138016052,0.0,0.0
250138016053,0.0,0.0
250138017001,0.0,0.0
250138017002,5.651999999999999,27.0
250138017003,0.0,0.0
250138017004,0.0,0.0
250138017005,0.0,0.0
250138017006,0.0,0.0
250138018001,0.0,0.0
250138018002,0.0,0.0
250138018003,14.636714999999999,30.0
250138018004,5.651999999999999,27.0
250138018005,5.651999999999999,27.0
250138019011,122.54438499999999,130.0
250138019012,102.34071499999999,114.0
250138019021,23.097,61.0
250138019022,2.594,10.0
250138019023,19.395715,77.0
250138020001,172.145385,192.0
250138020002,119.785715,148.0
250138022001,19.395715,77.0
250138022002,19.395715,77.0
250138022003,19.395715,77.0
250138023001,14.636714999999999,30.0
250138023002,0.0,0.0
250138023003,14.636714999999999,30.0
250138023004,5.651999999999999,27.0
250138023005,12.042715,20.0
250138024001,0.0,0.0
250138024002,0.0,0.0
250138024003,0.0,0.0
250138024004,5.651999999999999,27.0
250138025001,0.0,0.0
250138025002,0.0,0.0
250138025003,0.0,0.0
250138025004,0.0,0.0
250138025005,0.0,0.0
250138025006,0.0,0.0
250138026011,0.0,0.0
250138026012,0.0,0.0
250138026013,0.0,0.0
250138026014,0.0,0.0
250138026015,0.0,0.0
250138026016,0.0,0.0
250138026021,0.0,0.0
250138101001,0.0,0.0
250138101002,0.0,0.0
250138101003,0.0,0.0
250138101004,0.0,0.0
250138102001,0.0,0.0
250138102002,0.0,0.0
250138102003,0.0,0.0
250138103001,0.0,0.0
250138103002,0.0,0.0
250138104031,5.33,38.0
250138104032,0.0,0.0
250138104033,0.0,0.0
250138104041,0.0,0.0
250138104121,0.0,0.0
250138104122,5.33,38.0
250138104123,0.0,0.0
250138104141,0.0,0.0
250138104142,0.0,0.0
250138104143,0.0,0.0
250138106011,1.936042,42.0
250138106012,1.726166,30.0
250138106013,1.936042,42.0
250138106021,0.873,12.0
250138107001,1.936042,42.0
250138107002,0.0,0.0
250138107003,1.936042,42.0
250138107004,0.209876,12.0
250138107005,1.936042,42.0
250138108001,6.786505,53.0
250138108002,1.936042,42.0
250138108003,5.060339,23.0
250138109011,27.577814,51.0
250138109021,5.060339,23.0
250138109022,0.0,0.0
250138109023,20.579475000000002,60.0
250138109024,20.757814,40.0
250138110001,0.0,0.0
250138110002,0.0,0.0
250138110003,0.0,0.0
250138110004,6.996381,65.0
250138110005,6.786505,53.0
250138111011,135.975275,121.0
250138111012,135.975275,121.0
250138111013,21.438944,90.0
250138111014,122.084104,55.0
250138111021,7.632106,44.0
250138111022,7.632106,44.0
250138111023,22.618355,53.0
250138111024,21.438944,91.0
250138112001,3.748104,28.0
250138112002,0.0,0.0
250138112003,0.0,0.0
250138112004,122.084104,55.0
250138113011,25.47679,21.0
250138113012,25.47679,21.0
250138113013,29.224894000000003,47.0
250138113014,3.748104,28.0
250138113021,0.0,0.0
250138113022,0.0,0.0
250138113023,0.0,0.0
250138113024,0.0,2.0
250138113025,0.0,2.0
250138114001,27.765986,42.0
250138114002,25.956162000000003,32.0
250138115001,136.188734,108.0
250138115002,136.188734,108.0
250138116001,0.479372,13.0
250138116002,134.37891,98.0
250138116003,0.479372,13.0
250138116004,0.479372,13.0
250138117001,86.6598,118.0
250138117002,61.123477,77.0
250138118001,61.123477,77.0
250138118002,61.123477,77.0
250138118003,60.703638000000005,86.0
250138118004,0.64469,30.0
250138118005,61.348328,116.0
250138119001,84.48984800000001,228.0
250138119002,23.845693,163.0
250138119003,23.786160000000002,141.0
250138120011,0.479372,13.0
250138120012,0.479372,13.0
250138120013,0.0,0.0
250138120014,0.0,0.0
250138120021,0.0,0.0
250138120022,0.0,0.0
250138120023,0.0,0.0
250138120024,0.0,0.0
250138121011,0.0,0.0
250138121012,0.0,0.0
250138121013,0.0,0.0
250138121031,143.607381,165.0
250138121032,7.898019000000001,70.0
250138121041,0.0,0.0
250138121042,132.227171,95.0
250138121043,0.0,0.0
250138121044,0.265913,26.0
250138122011,13.736,52.0
250138122012,8.854,9.0
250138122013,13.736,52.0
250138122021,22.517475,22.0
250138122022,6.904333,30.0
250138122023,22.517475,28.0
250138123001,312.119536,233.0
250138123002,0.0,0.0
250138123003,192.640866,122.0
250138123004,0.0,0.0
250138124011,0.0,0.0
250138124012,0.0,0.0
250138124013,0.0,0.0
250138124014,0.0,0.0
250138124031,0.0,0.0
250138124032,0.0,0.0
250138124033,0.0,0.0
250138124034,0.0,0.0
250138124041,0.0,0.0
250138124042,0.0,0.0
250138125001,0.0,0.0
250138125002,0.0,0.0
250138125003,0.0,0.0
250138125004,0.0,0.0
250138125005,0.0,0.0
250138126001,0.0,0.0
250138126002,0.0,0.0
250138126003,0.0,0.0
250138126004,0.0,0.0
250138127011,0.0,0.0
250138127012,0.0,0.0
250138127013,0.0,0.0
250138127021,0.0,0.0
250138127022,0.0,0.0
250138127023,0.0,0.0
250138128001,0.0,0.0
250138128002,0.0,0.0
250138128003,0.0,0.0
250138128004,0.0,0.0
250138129011,0.0,0.0
250138129012,0.0,0.0
250138129013,0.0,0.0
250138129021,0.0,0.0
250138129022,0.0,0.0
250138129023,0.0,0.0
250138129031,0.0,0.0
250138131011,0.0,0.0
250138131012,0.0,0.0
250138131013,0.0,0.0
250138131021,0.0,0.0
250138131022,0.0,0.0
250138132041,0.0,0.0
250138132042,0.0,0.0
250138132051,0.0,0.0
250138132052,0.0,0.0
250138132053,0.0,0.0
250138132054,0.0,0.0
250138132061,0.0,0.0
250138132062,0.0,0.0
250138132063,0.0,0.0
250138132071,0.0,0.0
250138132072,0.0,0.0
250138132073,0.0,0.0
250138132081,0.204,7.0
250138132082,0.0,0.0
250138132091,163.16066999999998,189.0
250138132092,20.40767,23.0
250138132093,0.0,0.0
250138133011,0.204,7.0
250138133012,0.0,0.0
250138133013,0.0,0.0
250138133031,0.0,0.0
250138133032,0.0,0.0
250138133041,0.0,0.0
250138133042,0.0,0.0
250138133043,0.0,0.0
250138134011,0.0,0.0
250138134012,0.0,0.0
250138134013,0.0,0.0
250138134014,0.0,0.0
250138134031,0.0,0.0
250138134032,0.0,0.0
250138134041,0.0,0.0
250138134042,0.0,0.0
250138134043,0.0,0.0
250138135001,0.0,0.0
250138135002,0.0,0.0
250138135003,0.0,0.0
250138135004,0.0,0.0
250138136011,0.0,0.0
250138136012,0.0,0.0
250138136013,0.0,0.0
250138136014,0.0,0.0
250138136015,0.0,0.0
250138136021,0.0,0.0
250138136022,0.0,0.0
250138136023,0.0,0.0
250138137011,0.0,0.0
250138137012,0.0,0.0
250138137021,0.0,0.0
250138137022,0.0,0.0
250138137023,0.0,0.0
250138138011,0.0,0.0
250138138012,0.0,0.0
250138138013,0.0,0.0
250138138021,0.0,0.0
250138138022,0.0,0.0
250158201011,0.0,0.0
250158201012,0.0,0.0
250158201013,0.0,0.0
250158201014,0.0,0.0
250158201021,0.0,0.0
250158201022,0.0,0.0
250158201023,0.0,0.0
250158203001,0.0,0.0
250158203002,0.0,0.0
250158203003,0.0,0.0
250158203004,0.0,0.0
250158203005,0.0,0.0
250158204001,0.0,0.0
250158205001,0.0,0.0
250158205002,0.0,0.0
250158205003,0.0,0.0
250158205004,0.0,0.0
250158205005,0.0,0.0
250158205006,0.0,0.0
250158206001,0.0,0.0
250158207001,0.0,0.0
250158207002,0.0,0.0
250158207003,0.0,0.0
250158208011,0.0,0.0
250158208012,0.0,0.0
250158208013,0.0,0.0
250158208014,0.0,0.0
250158208021,0.0,0.0
250158209001,0.0,0.0
250158209002,0.0,0.0
250158209003,0.0,0.0
250158210001,0.0,0.0
250158210002,0.0,0.0
250158210003,0.0,0.0
250158210004,0.0,0.0
250158212001,0.0,0.0
250158213001,83.84510800000001,197.0
250158213002,0.0,0.0
250158213003,5e-05,1.0
250158214001,0.0,0.0
250158214002,0.0,0.0
250158214003,0.45,1.0
250158214004,5e-05,1.0
250158215001,0.0,0.0
250158215002,0.0,0.0
250158215003,0.45,1.0
250158216011,0.0,0.0
250158216012,0.0,0.0
250158216021,0.0,0.0
250158216022,0.0,0.0
250158216023,0.0,0.0
250158217001,0.0,0.0
250158217002,0.0,0.0
250158217003,0.0,0.0
250158219011,0.0,0.0
250158219012,0.0,0.0
250158219031,0.0,0.0
250158219032,0.0,0.0
250158219033,0.0,0.0
250158219041,0.0,0.0
250158219042,0.0,0.0
250158220001,0.0,0.0
250158222001,5e-05,1.0
250158222002,0.0,0.0
250158222003,0.0,0.0
250158223001,5e-05,1.0
250158223002,0.0,0.0
250158223003,0.0,0.0
250158223004,0.0,0.0
250158224011,0.0,0.0
250158224012,0.0,0.0
250158224013,0.0,0.0
250158224014,0.0,0.0
250158224021,0.0,0.0
250158224022,0.0,0.0
250158224023,0.0,0.0
250158224024,0.0,0.0
250158225001,0.0,0.0
250158225002,0.0,0.0
250158225003,0.0,0.0
250158225004,0.0,0.0
250158226011,0.0,0.0
250158226012,0.0,0.0
250158226031,0.0,0.0
250158227001,0.0,0.0
250158227002,0.0,0.0
250158227003,0.0,0.0
250173001001,0.0,0.0
250173001002,0.0,0.0
250173011011,0.0,0.0
250173011012,0.0,0.0
250173011013,0.0,0.0
250173011021,0.0,0.0
250173011022,0.0,0.0
250173011023,0.0,0.0
250173102001,499.65200000000004,43.0
250173102002,624.674,83.0
250173102003,779.594,136.0
250173102004,597.782,79.0
250173102005,80.0,18.0
250173103001,11.7,16.0
250173103002,98.36,41.0
250173103003,109.83,52.0
250173103004,91.7,34.0
250173103005,11.7,16.0
250173104001,155.14999999999998,58.0
250173104002,166.85,74.0
250173104003,109.83,52.0
250173105001,24.99,26.0
250173105002,13.29,10.0
250173105003,11.7,16.0
250173106011,0.0,0.0
250173106012,0.0,0.0
250173106013,0.0,0.0
250173106021,13.29,10.0
250173106022,11.7,16.0
250173106023,13.29,10.0
250173106024,13.29,10.0
250173107001,13.29,10.0
250173107002,13.29,10.0
250173107003,13.29,10.0
250173111001,13.29,10.0
250173111002,13.29,10.0
250173112001,0.0,0.0
250173112002,13.29,10.0
250173113001,13.29,10.0
250173113002,13.29,10.0
250173113003,13.29,10.0
250173114001,0.0,0.0
250173114002,0.0,0.0
250173114003,0.0,0.0
250173114004,0.0,0.0
250173115001,0.0,0.0
250173115002,0.0,0.0
250173115003,0.0,0.0
250173116001,0.0,0.0
250173116002,0.0,0.0
250173116003,0.0,0.0
250173116004,0.0,0.0
250173116005,0.0,0.0
250173117001,0.0,0.0
250173117002,0.0,0.0
250173117003,0.0,0.0
250173117004,0.0,0.0
250173118001,0.0,0.0
250173118002,0.0,0.0
250173119001,57.019999999999996,22.0
250173119002,56.79,17.0
250173120001,56.79,17.0
250173120002,56.79,17.0
250173121001,56.79,17.0
250173121002,0.0,0.0
250173121003,0.0,0.0
250173122001,0.0,0.0
250173122002,0.0,0.0
250173122003,0.0,0.0
250173122004,0.0,0.0
250173123001,0.0,0.0
250173123002,0.0,0.0
250173123003,0.0,0.0
250173124001,57.019999999999996,22.0
250173124002,124.062,43.0
250173125011,681.464,100.0
250173125012,624.444,78.0
250173125013,681.464,100.0
250173125021,181.81199999999998,57.0
250173125022,624.444,78.0
250173125023,0.0,0.0
250173131011,0.0,0.0
250173131012,0.0,0.0
250173131013,0.0,0.0
250173131021,0.0,0.0
250173131022,0.0,0.0
250173131023,0.0,0.0
250173131024,0.0,0.0
250173141011,0.0,0.0
250173141012,0.0,0.0
250173141013,0.0,0.0
250173141021,0.0,0.0
250173141022,0.0,0.0
250173141023,0.0,0.0
250173141024,0.0,0.0
250173141025,0.0,0.0
250173142001,11.7,16.0
250173142002,11.7,16.0
250173142003,11.7,16.0
250173143011,0.0,0.0
250173143012,0.0,0.0
250173143013,624.444,78.0
250173143014,624.444,78.0
250173143015,0.0,0.0
250173143021,0.0,0.0
250173143022,0.0,0.0
250173151001,0.0,0.0
250173151002,0.0,0.0
250173152001,0.0,0.0
250173152002,0.0,0.0
250173152003,0.0,0.0
250173152004,0.0,0.0
250173154011,0.0,0.0
250173154012,0.0,0.0
250173154021,0.0,0.0
250173154022,0.0,0.0
250173154031,0.0,0.0
250173154032,0.0,0.0
250173155001,0.0,0.0
250173155002,0.0,0.0
250173155003,0.0,0.0
250173155004,0.0,0.0
250173155005,0.0,0.0
250173161011,0.0,0.0
250173161012,0.0,0.0
250173161013,0.0,0.0
250173161021,0.0,0.0
250173161022,0.0,0.0
250173161023,0.0,0.0
250173161024,0.0,0.0
250173162011,0.0,0.0
250173162012,0.0,0.0
250173162013,0.0,0.0
250173162021,0.0,0.0
250173162022,0.0,0.0
250173162023,0.0,0.0
250173163001,0.0,0.0
250173163002,0.0,0.0
250173163003,0.0,0.0
250173163004,0.0,0.0
250173163005,0.0,0.0
250173164001,0.0,0.0
250173164002,0.0,0.0
250173164003,0.0,0.0
250173164004,0.0,0.0
250173164005,0.0,0.0
250173164006,0.0,0.0
250173165001,6.54,1.0
250173165002,0.0,0.0
250173165003,0.0,0.0
250173165004,6.54,1.0
250173165005,6.54,1.0
250173171011,0.0,0.0
250173171012,0.0,0.0
250173171013,0.0,0.0
250173171014,0.0,0.0
250173171021,6.54,1.0
250173171022,0.0,0.0
250173171023,0.0,0.0
250173171031,0.0,0.0
250173171032,0.0,0.0
250173171033,0.0,0.0
250173172011,0.0,0.0
250173172012,0.0,0.0
250173172021,0.0,0.0
250173172022,0.0,0.0
250173172031,0.0,0.0
250173172032,0.0,0.0
250173172033,0.0,0.0
250173173011,0.0,0.0
250173173012,0.0,0.0
250173173021,0.0,0.0
250173173022,0.0,0.0
250173173023,0.0,0.0
250173181001,0.0,0.0
250173181002,0.0,0.0
250173181003,0.0,0.0
250173181004,0.0,0.0
250173182001,0.0,0.0
250173182002,0.0,0.0
250173183001,0.0,0.0
250173183002,0.0,0.0
250173183003,0.0,0.0
250173183004,0.0,0.0
250173184001,0.0,0.0
250173184002,0.0,0.0
250173201021,0.0,0.0
250173201022,0.0,0.0
250173201023,0.0,0.0
250173211001,0.0,0.0
250173211002,0.0,0.0
250173211003,0.0,0.0
250173212001,0.0,0.0
250173212002,0.0,0.0
250173212003,0.0,0.0
250173214001,0.0,0.0
250173214002,0.0,0.0
250173215001,0.0,0.0
250173215002,0.0,0.0
250173215003,0.0,0.0
250173216001,0.0,0.0
250173216002,0.0,0.0
250173216003,0.0,0.0
250173216004,0.0,0.0
250173221001,0.0,0.0
250173221002,0.0,0.0
250173221003,0.0,0.0
250173221004,0.0,0.0
250173222001,0.0,0.0
250173222002,0.0,0.0
250173223001,0.0,0.0
250173223002,0.0,0.0
250173223003,0.0,0.0
250173224001,0.0,0.0
250173224002,0.0,0.0
250173224003,0.0,0.0
250173241011,0.0,0.0
250173241012,0.0,0.0
250173241013,0.0,0.0
250173241021,0.0,0.0
250173241022,0.0,0.0
250173241023,0.0,0.0
250173261011,0.0,0.0
250173261012,0.0,0.0
250173261021,0.0,0.0
250173261022,0.0,0.0
250173261023,0.0,0.0
250173271011,0.0,0.0
250173271012,0.0,0.0
250173271021,0.0,0.0
250173271022,0.0,0.0
250173271023,0.0,0.0
250173271031,0.0,0.0
250173271032,0.0,0.0
250173271033,0.0,0.0
250173281001,0.0,0.0
250173281002,0.0,0.0
250173311011,0.0,0.0
250173311012,0.0,0.0
250173311021,0.0,0.0
250173311022,0.0,0.0
250173311023,0.0,0.0
250173311024,0.0,0.0
250173312001,0.0,0.0
250173312002,0.0,0.0
250173313001,0.0,0.0
250173313002,0.0,0.0
250173313003,0.0,0.0
250173321001,0.0,0.0
250173321002,0.0,0.0
250173321003,0.0,0.0
250173321004,0.0,0.0
250173323001,0.0,0.0
250173323002,0.0,0.0
250173323003,0.0,0.0
250173323004,0.0,0.0
250173331001,0.0,0.0
250173331002,0.0,0.0
250173331003,0.0,0.0
250173331004,0.0,0.0
250173331005,0.0,0.0
250173332001,0.0,0.0
250173332002,0.0,0.0
250173332003,0.0,0.0
250173332004,0.0,0.0
250173333001,0.0,0.0
250173333002,0.0,0.0
250173333003,0.0,0.0
250173334001,0.0,0.0
250173334002,0.0,0.0
250173334003,0.0,0.0
250173334004,0.0,0.0
250173334005,0.0,0.0
250173335011,0.0,0.0
250173335012,0.0,0.0
250173335013,0.0,0.0
250173335021,0.0,0.0
250173335022,0.0,0.0
250173341001,0.0,0.0
250173341002,0.0,0.0
250173341003,0.0,0.0
250173342001,0.0,0.0
250173342002,0.0,0.0
250173342003,0.0,0.0
250173342004,0.0,0.0
250173343001,0.0,0.0
250173343002,0.0,0.0
250173343003,0.0,0.0
250173343004,0.0,0.0
250173344001,0.0,0.0
250173344002,0.0,0.0
250173344003,0.0,0.0
250173344004,0.0,0.0
250173351001,0.0,0.0
250173351002,0.0,0.0
250173351003,0.0,0.0
250173351004,0.0,0.0
250173351005,0.0,0.0
250173351006,0.0,0.0
250173352001,0.0,0.0
250173352002,0.0,0.0
250173352003,0.0,0.0
250173352004,0.0,0.0
250173352005,0.0,0.0
250173353011,0.0,0.0
250173353012,0.0,0.0
250173353013,0.0,0.0
250173353021,0.0,0.0
250173353022,0.0,0.0
250173353023,0.0,0.0
250173354001,0.0,0.0
250173354002,0.0,0.0
250173354003,0.0,0.0
250173361001,0.0,0.0
250173361002,0.0,0.0
250173361003,0.0,0.0
250173361004,0.0,0.0
250173361005,0.0,0.0
250173363001,0.0,0.0
250173363002,0.0,0.0
250173363003,0.0,0.0
250173363004,0.0,0.0
250173363005,0.0,0.0
250173363006,0.0,0.0
250173364021,0.0,0.0
250173364022,0.0,0.0
250173364023,0.0,0.0
250173364024,0.0,0.0
250173371011,0.0,0.0
250173371012,0.0,0.0
250173371021,0.0,0.0
250173371022,0.0,0.0
250173371023,0.0,0.0
250173372011,0.0,0.0
250173372012,0.0,0.0
250173372013,0.0,0.0
250173372021,0.0,0.0
250173372022,0.0,0.0
250173372023,0.0,0.0
250173372024,0.0,0.0
250173373001,0.0,0.0
250173373002,0.0,0.0
250173373003,0.0,0.0
250173373004,0.0,0.0
250173373005,0.0,0.0
250173381001,0.0,0.0
250173381002,0.0,0.0
250173382001,0.0,0.0
250173382002,0.0,0.0
250173383001,0.0,0.0
250173383002,0.0,0.0
250173383003,0.0,0.0
250173384001,0.0,0.0
250173384002,0.0,0.0
250173384003,0.0,0.0
250173384004,0.0,0.0
250173385001,0.0,0.0
250173385002,0.0,0.0
250173385003,0.0,0.0
250173385004,0.0,0.0
250173392001,0.0,0.0
250173392002,0.0,0.0
250173392003,0.0,0.0
250173392004,0.0,0.0
250173392005,0.0,0.0
250173392006,0.0,0.0
250173393001,0.0,0.0
250173393002,0.0,0.0
250173393003,0.0,0.0
250173394001,0.0,0.0
250173394002,0.0,0.0
250173394003,0.0,0.0
250173394004,0.0,0.0
250173395001,0.0,0.0
250173395002,0.0,0.0
250173395003,0.0,0.0
250173395004,0.0,0.0
250173396001,0.0,0.0
250173396002,0.0,0.0
250173396003,0.0,0.0
250173396004,0.0,0.0
250173396005,0.0,0.0
250173396006,0.0,0.0
250173397001,0.0,0.0
250173397002,0.0,0.0
250173397003,0.0,0.0
250173397004,0.0,0.0
250173398021,18.89,10.0
250173398022,18.89,10.0
250173398023,0.0,0.0
250173399001,0.0,0.0
250173399002,0.0,0.0
250173399003,0.0,0.0
250173399004,0.0,0.0
250173399005,0.0,0.0
250173400001,0.0,0.0
250173400002,0.0,0.0
250173400003,0.0,0.0
250173401001,0.0,0.0
250173401002,0.0,0.0
250173401003,0.0,0.0
250173401004,0.0,0.0
250173401005,0.0,0.0
250173401006,0.0,0.0
250173411011,0.0,0.0
250173411012,0.0,0.0
250173411013,0.0,0.0
250173411021,0.0,0.0
250173411022,0.0,0.0
250173411023,0.0,0.0
250173412001,0.0,0.0
250173412002,0.0,0.0
250173412003,0.0,0.0
250173412004,0.0,0.0
250173412005,0.0,0.0
250173414001,0.0,0.0
250173414002,0.0,0.0
250173414003,0.0,0.0
250173414004,0.0,0.0
250173414005,0.0,0.0
250173415001,0.0,0.0
250173415002,0.0,0.0
250173415003,0.0,0.0
250173415004,0.0,0.0
250173415005,0.0,0.0
250173416001,0.0,0.0
250173416002,0.0,0.0
250173416003,0.0,0.0
250173416004,0.0,0.0
250173416005,0.0,0.0
250173416006,0.0,0.0
250173417001,0.0,0.0
250173417002,0.0,0.0
250173417003,0.0,0.0
250173417004,0.0,0.0
250173417005,0.0,0.0
250173418001,0.0,0.0
250173418002,0.0,0.0
250173418003,0.0,0.0
250173418004,0.0,0.0
250173418005,0.0,0.0
250173418006,0.0,0.0
250173419011,0.0,0.0
250173419012,0.0,0.0
250173421011,0.0,0.0
250173421012,0.0,0.0
250173421013,0.0,0.0
250173421014,0.0,0.0
250173421021,0.0,0.0
250173421022,0.0,0.0
250173421023,0.0,0.0
